('09/02/1998', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('02/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 928)
('03/07/2007', 'DATETIME', 'Complaint Date', 'VALID', 928)
('12/06/2011', 'DATETIME', 'Complaint Date', 'VALID', 928)
('04/03/2006', 'DATETIME', 'Complaint Date', 'VALID', 928)
('03/23/2009', 'DATETIME', 'Complaint Date', 'VALID', 928)
('12/11/2016', 'DATETIME', 'Complaint Date', 'VALID', 928)
('03/09/2014', 'DATETIME', 'Complaint Date', 'VALID', 928)
('02/19/2016', 'DATETIME', 'Complaint Date', 'VALID', 928)
('02/10/2014', 'DATETIME', 'Complaint Date', 'VALID', 928)
('07/09/2007', 'DATETIME', 'Complaint Date', 'VALID', 929)
('04/02/2010', 'DATETIME', 'Complaint Date', 'VALID', 929)
('02/08/2011', 'DATETIME', 'Complaint Date', 'VALID', 929)
('01/29/2008', 'DATETIME', 'Complaint Date', 'VALID', 929)
('02/24/2009', 'DATETIME', 'Complaint Date', 'VALID', 929)
('09/18/2006', 'DATETIME', 'Complaint Date', 'VALID', 929)
('01/27/2007', 'DATETIME', 'Complaint Date', 'VALID', 929)
('09/12/2011', 'DATETIME', 'Complaint Date', 'VALID', 929)
('10/18/2010', 'DATETIME', 'Complaint Date', 'VALID', 929)
('09/17/2006', 'DATETIME', 'Complaint Date', 'VALID', 929)
('05/06/2007', 'DATETIME', 'Complaint Date', 'VALID', 929)
('06/28/2015', 'DATETIME', 'Complaint Date', 'VALID', 930)
('04/27/2009', 'DATETIME', 'Complaint Date', 'VALID', 930)
('06/20/2010', 'DATETIME', 'Complaint Date', 'VALID', 930)
('09/13/2010', 'DATETIME', 'Complaint Date', 'VALID', 930)
('11/04/2008', 'DATETIME', 'Complaint Date', 'VALID', 930)
('03/09/2006', 'DATETIME', 'Complaint Date', 'VALID', 930)
('12/05/2014', 'DATETIME', 'Complaint Date', 'VALID', 930)
('02/01/2010', 'DATETIME', 'Complaint Date', 'VALID', 930)
('02/20/2008', 'DATETIME', 'Complaint Date', 'VALID', 930)
('12/03/2012', 'DATETIME', 'Complaint Date', 'VALID', 930)
('12/17/2007', 'DATETIME', 'Complaint Date', 'VALID', 930)
('12/04/2006', 'DATETIME', 'Complaint Date', 'VALID', 931)
('12/09/2009', 'DATETIME', 'Complaint Date', 'VALID', 931)
('04/20/2015', 'DATETIME', 'Complaint Date', 'VALID', 931)
('03/04/2007', 'DATETIME', 'Complaint Date', 'VALID', 932)
('02/14/2014', 'DATETIME', 'Complaint Date', 'VALID', 932)
('04/07/2014', 'DATETIME', 'Complaint Date', 'VALID', 932)
('11/19/2012', 'DATETIME', 'Complaint Date', 'VALID', 932)
('04/18/2006', 'DATETIME', 'Complaint Date', 'VALID', 932)
('09/19/2011', 'DATETIME', 'Complaint Date', 'VALID', 932)
('01/21/2009', 'DATETIME', 'Complaint Date', 'VALID', 932)
('04/22/2007', 'DATETIME', 'Complaint Date', 'VALID', 932)
('02/04/2015', 'DATETIME', 'Complaint Date', 'VALID', 932)
('03/10/2011', 'DATETIME', 'Complaint Date', 'VALID', 933)
('02/17/2009', 'DATETIME', 'Complaint Date', 'VALID', 933)
('11/18/2008', 'DATETIME', 'Complaint Date', 'VALID', 933)
('04/15/2014', 'DATETIME', 'Complaint Date', 'VALID', 933)
('07/15/2007', 'DATETIME', 'Complaint Date', 'VALID', 933)
('04/12/2011', 'DATETIME', 'Complaint Date', 'VALID', 933)
('03/15/2010', 'DATETIME', 'Complaint Date', 'VALID', 933)
('12/12/2016', 'DATETIME', 'Complaint Date', 'VALID', 933)
('03/10/2013', 'DATETIME', 'Complaint Date', 'VALID', 933)
('02/24/2013', 'DATETIME', 'Complaint Date', 'VALID', 933)
('01/20/2007', 'DATETIME', 'Complaint Date', 'VALID', 934)
('06/04/2012', 'DATETIME', 'Complaint Date', 'VALID', 934)
('01/05/2011', 'DATETIME', 'Complaint Date', 'VALID', 934)
('10/11/2006', 'DATETIME', 'Complaint Date', 'VALID', 934)
('11/12/2009', 'DATETIME', 'Complaint Date', 'VALID', 934)
('04/04/2009', 'DATETIME', 'Complaint Date', 'VALID', 934)
('03/20/2011', 'DATETIME', 'Complaint Date', 'VALID', 934)
('03/02/2007', 'DATETIME', 'Complaint Date', 'VALID', 934)
('02/25/2013', 'DATETIME', 'Complaint Date', 'VALID', 934)
('02/28/2006', 'DATETIME', 'Complaint Date', 'VALID', 935)
('07/18/2007', 'DATETIME', 'Complaint Date', 'VALID', 935)
('02/09/2014', 'DATETIME', 'Complaint Date', 'VALID', 935)
('11/16/2011', 'DATETIME', 'Complaint Date', 'VALID', 935)
('09/28/2009', 'DATETIME', 'Complaint Date', 'VALID', 935)
('12/10/2007', 'DATETIME', 'Complaint Date', 'VALID', 935)
('09/03/2006', 'DATETIME', 'Complaint Date', 'VALID', 935)
('02/21/2015', 'DATETIME', 'Complaint Date', 'VALID', 935)
('12/21/2010', 'DATETIME', 'Complaint Date', 'VALID', 935)
('05/18/2008', 'DATETIME', 'Complaint Date', 'VALID', 935)
('11/08/2015', 'DATETIME', 'Complaint Date', 'VALID', 936)
('06/08/2008', 'DATETIME', 'Complaint Date', 'VALID', 936)
('05/12/2006', 'DATETIME', 'Complaint Date', 'VALID', 936)
('06/25/2006', 'DATETIME', 'Complaint Date', 'VALID', 936)
('04/22/2013', 'DATETIME', 'Complaint Date', 'VALID', 936)
('03/06/2015', 'DATETIME', 'Complaint Date', 'VALID', 936)
('01/27/2006', 'DATETIME', 'Complaint Date', 'VALID', 936)
('11/28/2009', 'DATETIME', 'Complaint Date', 'VALID', 936)
('03/24/2006', 'DATETIME', 'Complaint Date', 'VALID', 936)
('11/08/2009', 'DATETIME', 'Complaint Date', 'VALID', 936)
('12/05/2006', 'DATETIME', 'Complaint Date', 'VALID', 936)
('09/12/2006', 'DATETIME', 'Complaint Date', 'VALID', 937)
('11/19/2014', 'DATETIME', 'Complaint Date', 'VALID', 937)
('04/28/2013', 'DATETIME', 'Complaint Date', 'VALID', 937)
('03/13/2006', 'DATETIME', 'Complaint Date', 'VALID', 937)
('02/16/2016', 'DATETIME', 'Complaint Date', 'VALID', 937)
('05/25/2009', 'DATETIME', 'Complaint Date', 'VALID', 937)
('11/08/2007', 'DATETIME', 'Complaint Date', 'VALID', 937)
('11/26/2007', 'DATETIME', 'Complaint Date', 'VALID', 937)
('05/31/2008', 'DATETIME', 'Complaint Date', 'VALID', 937)
('02/25/2011', 'DATETIME', 'Complaint Date', 'VALID', 937)
('04/29/2006', 'DATETIME', 'Complaint Date', 'VALID', 937)
('06/11/2006', 'DATETIME', 'Complaint Date', 'VALID', 938)
('02/08/2007', 'DATETIME', 'Complaint Date', 'VALID', 938)
('05/20/2006', 'DATETIME', 'Complaint Date', 'VALID', 938)
('11/28/2010', 'DATETIME', 'Complaint Date', 'VALID', 938)
('01/07/2009', 'DATETIME', 'Complaint Date', 'VALID', 938)
('01/30/2008', 'DATETIME', 'Complaint Date', 'VALID', 938)
('02/27/2008', 'DATETIME', 'Complaint Date', 'VALID', 938)
('04/27/2007', 'DATETIME', 'Complaint Date', 'VALID', 938)
('03/28/2006', 'DATETIME', 'Complaint Date', 'VALID', 938)
('12/26/2013', 'DATETIME', 'Complaint Date', 'VALID', 938)
('12/04/2008', 'DATETIME', 'Complaint Date', 'VALID', 938)
('04/16/2009', 'DATETIME', 'Complaint Date', 'VALID', 938)
('02/16/2008', 'DATETIME', 'Complaint Date', 'VALID', 939)
('09/26/2009', 'DATETIME', 'Complaint Date', 'VALID', 939)
('05/02/2015', 'DATETIME', 'Complaint Date', 'VALID', 939)
('11/04/2010', 'DATETIME', 'Complaint Date', 'VALID', 939)
('05/16/2008', 'DATETIME', 'Complaint Date', 'VALID', 939)
('08/06/2006', 'DATETIME', 'Complaint Date', 'VALID', 939)
('03/31/2006', 'DATETIME', 'Complaint Date', 'VALID', 939)
('04/26/2009', 'DATETIME', 'Complaint Date', 'VALID', 939)
('05/02/2011', 'DATETIME', 'Complaint Date', 'VALID', 940)
('07/04/2007', 'DATETIME', 'Complaint Date', 'VALID', 940)
('11/24/2012', 'DATETIME', 'Complaint Date', 'VALID', 940)
('10/27/2009', 'DATETIME', 'Complaint Date', 'VALID', 940)
('03/12/2007', 'DATETIME', 'Complaint Date', 'VALID', 940)
('12/29/2011', 'DATETIME', 'Complaint Date', 'VALID', 940)
('02/06/2010', 'DATETIME', 'Complaint Date', 'VALID', 940)
('03/24/2009', 'DATETIME', 'Complaint Date', 'VALID', 940)
('07/27/2008', 'DATETIME', 'Complaint Date', 'VALID', 940)
('03/07/2010', 'DATETIME', 'Complaint Date', 'VALID', 941)
('04/14/2008', 'DATETIME', 'Complaint Date', 'VALID', 941)
('02/06/2006', 'DATETIME', 'Complaint Date', 'VALID', 941)
('06/04/2006', 'DATETIME', 'Complaint Date', 'VALID', 941)
('10/08/2012', 'DATETIME', 'Complaint Date', 'VALID', 941)
('03/21/2006', 'DATETIME', 'Complaint Date', 'VALID', 941)
('10/09/2011', 'DATETIME', 'Complaint Date', 'VALID', 941)
('02/09/2007', 'DATETIME', 'Complaint Date', 'VALID', 941)
('02/12/2010', 'DATETIME', 'Complaint Date', 'VALID', 941)
('03/04/2008', 'DATETIME', 'Complaint Date', 'VALID', 942)
('05/03/2010', 'DATETIME', 'Complaint Date', 'VALID', 942)
('12/27/2011', 'DATETIME', 'Complaint Date', 'VALID', 942)
('05/24/2008', 'DATETIME', 'Complaint Date', 'VALID', 942)
('12/07/2011', 'DATETIME', 'Complaint Date', 'VALID', 942)
('12/24/2013', 'DATETIME', 'Complaint Date', 'VALID', 942)
('05/01/2011', 'DATETIME', 'Complaint Date', 'VALID', 942)
('01/18/2006', 'DATETIME', 'Complaint Date', 'VALID', 942)
('02/04/2010', 'DATETIME', 'Complaint Date', 'VALID', 942)
('03/19/2015', 'DATETIME', 'Complaint Date', 'VALID', 942)
('01/14/2009', 'DATETIME', 'Complaint Date', 'VALID', 942)
('01/18/2016', 'DATETIME', 'Complaint Date', 'VALID', 942)
('01/23/2007', 'DATETIME', 'Complaint Date', 'VALID', 942)
('11/09/2008', 'DATETIME', 'Complaint Date', 'VALID', 942)
('02/16/2006', 'DATETIME', 'Complaint Date', 'VALID', 942)
('03/30/2006', 'DATETIME', 'Complaint Date', 'VALID', 942)
('06/09/2007', 'DATETIME', 'Complaint Date', 'VALID', 943)
('04/05/2016', 'DATETIME', 'Complaint Date', 'VALID', 943)
('02/27/2011', 'DATETIME', 'Complaint Date', 'VALID', 943)
('01/09/2012', 'DATETIME', 'Complaint Date', 'VALID', 943)
('10/29/2007', 'DATETIME', 'Complaint Date', 'VALID', 943)
('06/05/2011', 'DATETIME', 'Complaint Date', 'VALID', 943)
('11/20/2011', 'DATETIME', 'Complaint Date', 'VALID', 943)
('10/14/2006', 'DATETIME', 'Complaint Date', 'VALID', 943)
('10/08/2006', 'DATETIME', 'Complaint Date', 'VALID', 943)
('02/19/2013', 'DATETIME', 'Complaint Date', 'VALID', 943)
('11/02/2006', 'DATETIME', 'Complaint Date', 'VALID', 943)
('02/11/2016', 'DATETIME', 'Complaint Date', 'VALID', 943)
('02/23/2008', 'DATETIME', 'Complaint Date', 'VALID', 943)
('03/15/2009', 'DATETIME', 'Complaint Date', 'VALID', 944)
('03/11/2006', 'DATETIME', 'Complaint Date', 'VALID', 944)
('01/30/2012', 'DATETIME', 'Complaint Date', 'VALID', 944)
('05/31/2009', 'DATETIME', 'Complaint Date', 'VALID', 944)
('11/29/2007', 'DATETIME', 'Complaint Date', 'VALID', 944)
('02/05/2008', 'DATETIME', 'Complaint Date', 'VALID', 944)
('02/26/2014', 'DATETIME', 'Complaint Date', 'VALID', 944)
('02/05/2011', 'DATETIME', 'Complaint Date', 'VALID', 944)
('09/16/2010', 'DATETIME', 'Complaint Date', 'VALID', 944)
('02/28/2016', 'DATETIME', 'Complaint Date', 'VALID', 944)
('03/05/2012', 'DATETIME', 'Complaint Date', 'VALID', 945)
('01/26/2013', 'DATETIME', 'Complaint Date', 'VALID', 945)
('03/29/2015', 'DATETIME', 'Complaint Date', 'VALID', 945)
('01/14/2015', 'DATETIME', 'Complaint Date', 'VALID', 945)
('02/21/2012', 'DATETIME', 'Complaint Date', 'VALID', 945)
('09/10/2006', 'DATETIME', 'Complaint Date', 'VALID', 945)
('11/09/2012', 'DATETIME', 'Complaint Date', 'VALID', 945)
('12/28/2008', 'DATETIME', 'Complaint Date', 'VALID', 945)
('05/16/2011', 'DATETIME', 'Complaint Date', 'VALID', 945)
('01/20/2013', 'DATETIME', 'Complaint Date', 'VALID', 945)
('01/20/2008', 'DATETIME', 'Complaint Date', 'VALID', 946)
('04/10/2011', 'DATETIME', 'Complaint Date', 'VALID', 946)
('04/06/2006', 'DATETIME', 'Complaint Date', 'VALID', 946)
('12/18/2009', 'DATETIME', 'Complaint Date', 'VALID', 946)
('10/22/2006', 'DATETIME', 'Complaint Date', 'VALID', 946)
('12/29/2007', 'DATETIME', 'Complaint Date', 'VALID', 946)
('10/02/2015', 'DATETIME', 'Complaint Date', 'VALID', 946)
('03/19/2013', 'DATETIME', 'Complaint Date', 'VALID', 946)
('06/04/2007', 'DATETIME', 'Complaint Date', 'VALID', 946)
('09/04/2011', 'DATETIME', 'Complaint Date', 'VALID', 946)
('03/27/2012', 'DATETIME', 'Complaint Date', 'VALID', 946)
('04/25/2009', 'DATETIME', 'Complaint Date', 'VALID', 947)
('12/07/2009', 'DATETIME', 'Complaint Date', 'VALID', 947)
('10/03/2010', 'DATETIME', 'Complaint Date', 'VALID', 947)
('10/27/2011', 'DATETIME', 'Complaint Date', 'VALID', 947)
('01/13/2008', 'DATETIME', 'Complaint Date', 'VALID', 947)
('01/29/2014', 'DATETIME', 'Complaint Date', 'VALID', 947)
('05/26/2013', 'DATETIME', 'Complaint Date', 'VALID', 947)
('11/08/2011', 'DATETIME', 'Complaint Date', 'VALID', 947)
('06/08/2006', 'DATETIME', 'Complaint Date', 'VALID', 947)
('10/25/2009', 'DATETIME', 'Complaint Date', 'VALID', 947)
('12/19/2007', 'DATETIME', 'Complaint Date', 'VALID', 947)
('04/26/2006', 'DATETIME', 'Complaint Date', 'VALID', 948)
('05/28/2007', 'DATETIME', 'Complaint Date', 'VALID', 948)
('07/11/2010', 'DATETIME', 'Complaint Date', 'VALID', 948)
('03/24/2007', 'DATETIME', 'Complaint Date', 'VALID', 948)
('02/20/2013', 'DATETIME', 'Complaint Date', 'VALID', 948)
('04/29/2007', 'DATETIME', 'Complaint Date', 'VALID', 948)
('03/03/2007', 'DATETIME', 'Complaint Date', 'VALID', 948)
('07/03/2006', 'DATETIME', 'Complaint Date', 'VALID', 948)
('11/02/2014', 'DATETIME', 'Complaint Date', 'VALID', 948)
('02/18/2015', 'DATETIME', 'Complaint Date', 'VALID', 948)
('04/05/2010', 'DATETIME', 'Complaint Date', 'VALID', 949)
('05/16/2010', 'DATETIME', 'Complaint Date', 'VALID', 949)
('02/20/2009', 'DATETIME', 'Complaint Date', 'VALID', 949)
('10/09/2016', 'DATETIME', 'Complaint Date', 'VALID', 949)
('12/28/2007', 'DATETIME', 'Complaint Date', 'VALID', 949)
('04/15/2006', 'DATETIME', 'Complaint Date', 'VALID', 949)
('02/09/2009', 'DATETIME', 'Complaint Date', 'VALID', 949)
('02/18/2010', 'DATETIME', 'Complaint Date', 'VALID', 949)
('03/01/2008', 'DATETIME', 'Complaint Date', 'VALID', 949)
('02/18/2016', 'DATETIME', 'Complaint Date', 'VALID', 950)
('06/16/2007', 'DATETIME', 'Complaint Date', 'VALID', 950)
('10/28/2007', 'DATETIME', 'Complaint Date', 'VALID', 950)
('11/13/2011', 'DATETIME', 'Complaint Date', 'VALID', 950)
('10/12/2011', 'DATETIME', 'Complaint Date', 'VALID', 950)
('11/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 950)
('09/16/2012', 'DATETIME', 'Complaint Date', 'VALID', 950)
('05/15/2006', 'DATETIME', 'Complaint Date', 'VALID', 950)
('01/19/2012', 'DATETIME', 'Complaint Date', 'VALID', 950)
('12/10/2014', 'DATETIME', 'Complaint Date', 'VALID', 951)
('02/02/2006', 'DATETIME', 'Complaint Date', 'VALID', 951)
('12/07/2006', 'DATETIME', 'Complaint Date', 'VALID', 951)
('04/11/2010', 'DATETIME', 'Complaint Date', 'VALID', 951)
('04/04/2006', 'DATETIME', 'Complaint Date', 'VALID', 951)
('03/23/2014', 'DATETIME', 'Complaint Date', 'VALID', 951)
('12/23/2006', 'DATETIME', 'Complaint Date', 'VALID', 951)
('10/23/2011', 'DATETIME', 'Complaint Date', 'VALID', 951)
('11/11/2013', 'DATETIME', 'Complaint Date', 'VALID', 951)
('01/03/2013', 'DATETIME', 'Complaint Date', 'VALID', 952)
('08/08/2007', 'DATETIME', 'Complaint Date', 'VALID', 952)
('09/11/2011', 'DATETIME', 'Complaint Date', 'VALID', 952)
('06/06/2009', 'DATETIME', 'Complaint Date', 'VALID', 952)
('08/02/2009', 'DATETIME', 'Complaint Date', 'VALID', 952)
('07/12/2006', 'DATETIME', 'Complaint Date', 'VALID', 952)
('12/23/2010', 'DATETIME', 'Complaint Date', 'VALID', 952)
('11/07/2007', 'DATETIME', 'Complaint Date', 'VALID', 952)
('04/30/2008', 'DATETIME', 'Complaint Date', 'VALID', 952)
('02/06/2015', 'DATETIME', 'Complaint Date', 'VALID', 952)
('08/05/2007', 'DATETIME', 'Complaint Date', 'VALID', 952)
('07/13/2008', 'DATETIME', 'Complaint Date', 'VALID', 952)
('03/26/2015', 'DATETIME', 'Complaint Date', 'VALID', 952)
('10/27/2007', 'DATETIME', 'Complaint Date', 'VALID', 952)
('11/17/2012', 'DATETIME', 'Complaint Date', 'VALID', 953)
('02/07/2006', 'DATETIME', 'Complaint Date', 'VALID', 953)
('12/08/2010', 'DATETIME', 'Complaint Date', 'VALID', 953)
('04/12/2015', 'DATETIME', 'Complaint Date', 'VALID', 953)
('12/14/2009', 'DATETIME', 'Complaint Date', 'VALID', 953)
('11/29/2006', 'DATETIME', 'Complaint Date', 'VALID', 953)
('04/07/2009', 'DATETIME', 'Complaint Date', 'VALID', 953)
('07/20/2008', 'DATETIME', 'Complaint Date', 'VALID', 953)
('02/04/2008', 'DATETIME', 'Complaint Date', 'VALID', 953)
('04/13/2008', 'DATETIME', 'Complaint Date', 'VALID', 953)
('01/04/2016', 'DATETIME', 'Complaint Date', 'VALID', 953)
('12/07/2010', 'DATETIME', 'Complaint Date', 'VALID', 953)
('12/18/2016', 'DATETIME', 'Complaint Date', 'VALID', 953)
('03/07/2013', 'DATETIME', 'Complaint Date', 'VALID', 953)
('06/05/2009', 'DATETIME', 'Complaint Date', 'VALID', 953)
('12/28/2009', 'DATETIME', 'Complaint Date', 'VALID', 954)
('04/03/2011', 'DATETIME', 'Complaint Date', 'VALID', 954)
('06/17/2012', 'DATETIME', 'Complaint Date', 'VALID', 954)
('06/29/2006', 'DATETIME', 'Complaint Date', 'VALID', 954)
('06/17/2007', 'DATETIME', 'Complaint Date', 'VALID', 954)
('07/21/2006', 'DATETIME', 'Complaint Date', 'VALID', 954)
('12/03/2007', 'DATETIME', 'Complaint Date', 'VALID', 954)
('01/24/2006', 'DATETIME', 'Complaint Date', 'VALID', 954)
('02/03/2011', 'DATETIME', 'Complaint Date', 'VALID', 954)
('04/24/2008', 'DATETIME', 'Complaint Date', 'VALID', 954)
('12/08/2011', 'DATETIME', 'Complaint Date', 'VALID', 954)
('12/22/2012', 'DATETIME', 'Complaint Date', 'VALID', 954)
('05/04/2006', 'DATETIME', 'Complaint Date', 'VALID', 954)
('12/14/2013', 'DATETIME', 'Complaint Date', 'VALID', 954)
('11/25/2009', 'DATETIME', 'Complaint Date', 'VALID', 954)
('11/24/2006', 'DATETIME', 'Complaint Date', 'VALID', 954)
('04/16/2007', 'DATETIME', 'Complaint Date', 'VALID', 954)
('10/12/2009', 'DATETIME', 'Complaint Date', 'VALID', 955)
('02/02/2010', 'DATETIME', 'Complaint Date', 'VALID', 955)
('07/04/2010', 'DATETIME', 'Complaint Date', 'VALID', 955)
('08/26/2007', 'DATETIME', 'Complaint Date', 'VALID', 955)
('12/11/2009', 'DATETIME', 'Complaint Date', 'VALID', 955)
('10/19/2009', 'DATETIME', 'Complaint Date', 'VALID', 955)
('04/01/2013', 'DATETIME', 'Complaint Date', 'VALID', 955)
('01/27/2014', 'DATETIME', 'Complaint Date', 'VALID', 955)
('11/03/2009', 'DATETIME', 'Complaint Date', 'VALID', 955)
('01/02/2009', 'DATETIME', 'Complaint Date', 'VALID', 955)
('03/22/2015', 'DATETIME', 'Complaint Date', 'VALID', 955)
('10/01/2006', 'DATETIME', 'Complaint Date', 'VALID', 956)
('05/19/2009', 'DATETIME', 'Complaint Date', 'VALID', 956)
('12/05/2007', 'DATETIME', 'Complaint Date', 'VALID', 956)
('12/20/2014', 'DATETIME', 'Complaint Date', 'VALID', 956)
('12/31/2013', 'DATETIME', 'Complaint Date', 'VALID', 956)
('11/23/2007', 'DATETIME', 'Complaint Date', 'VALID', 956)
('02/09/2008', 'DATETIME', 'Complaint Date', 'VALID', 956)
('09/06/2008', 'DATETIME', 'Complaint Date', 'VALID', 956)
('12/23/2012', 'DATETIME', 'Complaint Date', 'VALID', 956)
('12/10/2009', 'DATETIME', 'Complaint Date', 'VALID', 956)
('03/04/2012', 'DATETIME', 'Complaint Date', 'VALID', 957)
('11/28/2007', 'DATETIME', 'Complaint Date', 'VALID', 957)
('04/14/2014', 'DATETIME', 'Complaint Date', 'VALID', 957)
('03/16/2006', 'DATETIME', 'Complaint Date', 'VALID', 957)
('09/14/2009', 'DATETIME', 'Complaint Date', 'VALID', 957)
('12/08/2006', 'DATETIME', 'Complaint Date', 'VALID', 957)
('02/29/2012', 'DATETIME', 'Complaint Date', 'VALID', 957)
('11/18/2007', 'DATETIME', 'Complaint Date', 'VALID', 958)
('12/04/2014', 'DATETIME', 'Complaint Date', 'VALID', 958)
('02/13/2010', 'DATETIME', 'Complaint Date', 'VALID', 958)
('01/11/2006', 'DATETIME', 'Complaint Date', 'VALID', 958)
('04/04/2011', 'DATETIME', 'Complaint Date', 'VALID', 958)
('12/17/2013', 'DATETIME', 'Complaint Date', 'VALID', 958)
('04/06/2014', 'DATETIME', 'Complaint Date', 'VALID', 958)
('02/29/2008', 'DATETIME', 'Complaint Date', 'VALID', 958)
('02/06/2012', 'DATETIME', 'Complaint Date', 'VALID', 958)
('05/28/2012', 'DATETIME', 'Complaint Date', 'VALID', 958)
('02/23/2011', 'DATETIME', 'Complaint Date', 'VALID', 958)
('03/14/2006', 'DATETIME', 'Complaint Date', 'VALID', 959)
('10/24/2006', 'DATETIME', 'Complaint Date', 'VALID', 959)
('11/12/2012', 'DATETIME', 'Complaint Date', 'VALID', 959)
('06/17/2006', 'DATETIME', 'Complaint Date', 'VALID', 959)
('12/06/2015', 'DATETIME', 'Complaint Date', 'VALID', 959)
('12/06/2008', 'DATETIME', 'Complaint Date', 'VALID', 959)
('03/20/2015', 'DATETIME', 'Complaint Date', 'VALID', 959)
('01/05/2010', 'DATETIME', 'Complaint Date', 'VALID', 959)
('12/17/2011', 'DATETIME', 'Complaint Date', 'VALID', 959)
('12/18/2012', 'DATETIME', 'Complaint Date', 'VALID', 959)
('10/28/2009', 'DATETIME', 'Complaint Date', 'VALID', 959)
('12/02/2012', 'DATETIME', 'Complaint Date', 'VALID', 959)
('03/17/2008', 'DATETIME', 'Complaint Date', 'VALID', 959)
('05/17/2011', 'DATETIME', 'Complaint Date', 'VALID', 959)
('01/10/2016', 'DATETIME', 'Complaint Date', 'VALID', 959)
('03/12/2010', 'DATETIME', 'Complaint Date', 'VALID', 959)
('02/27/2007', 'DATETIME', 'Complaint Date', 'VALID', 959)
('04/13/2010', 'DATETIME', 'Complaint Date', 'VALID', 959)
('03/22/2006', 'DATETIME', 'Complaint Date', 'VALID', 960)
('07/26/2009', 'DATETIME', 'Complaint Date', 'VALID', 960)
('02/11/2014', 'DATETIME', 'Complaint Date', 'VALID', 960)
('01/02/2016', 'DATETIME', 'Complaint Date', 'VALID', 960)
('03/16/2009', 'DATETIME', 'Complaint Date', 'VALID', 960)
('10/24/2011', 'DATETIME', 'Complaint Date', 'VALID', 960)
('01/22/2007', 'DATETIME', 'Complaint Date', 'VALID', 960)
('04/17/2008', 'DATETIME', 'Complaint Date', 'VALID', 960)
('11/18/2014', 'DATETIME', 'Complaint Date', 'VALID', 960)
('10/05/2008', 'DATETIME', 'Complaint Date', 'VALID', 961)
('01/07/2013', 'DATETIME', 'Complaint Date', 'VALID', 961)
('12/29/2008', 'DATETIME', 'Complaint Date', 'VALID', 961)
('01/19/2014', 'DATETIME', 'Complaint Date', 'VALID', 961)
('06/07/2013', 'DATETIME', 'Complaint Date', 'VALID', 961)
('08/22/2006', 'DATETIME', 'Complaint Date', 'VALID', 961)
('03/21/2013', 'DATETIME', 'Complaint Date', 'VALID', 961)
('01/06/2009', 'DATETIME', 'Complaint Date', 'VALID', 961)
('03/15/2006', 'DATETIME', 'Complaint Date', 'VALID', 961)
('07/15/2006', 'DATETIME', 'Complaint Date', 'VALID', 961)
('01/12/2006', 'DATETIME', 'Complaint Date', 'VALID', 962)
('03/06/2013', 'DATETIME', 'Complaint Date', 'VALID', 962)
('10/07/2012', 'DATETIME', 'Complaint Date', 'VALID', 962)
