('05/26/1993', 'DATETIME', 'Complaint Date', 'VALID', 1)
('06/23/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/05/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/09/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/27/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/11/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/06/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/01/1998', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/02/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/07/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/15/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/27/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/11/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/05/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/19/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/01/1990', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/19/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/18/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/19/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/20/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/20/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/24/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/08/1996', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/07/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/03/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/22/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/30/1995', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/18/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/22/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/01/1994', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/23/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/20/1966', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/14/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/14/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/16/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/31/1998', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/13/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/12/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/02/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/12/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/27/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/01/1993', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/26/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/14/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/01/1985', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/30/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/25/1977', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/16/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/20/1912', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/15/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/19/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/01/1996', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/15/1997', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/15/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/08/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/04/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/22/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/16/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/15/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/11/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/27/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/09/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/22/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/20/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/06/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/29/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/15/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/28/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/04/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/07/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/01/1991', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/20/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/26/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/16/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/28/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/23/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/09/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/08/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/01/1986', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/18/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/16/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/01/1997', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/25/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/31/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/14/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/27/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/11/1990', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/28/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/04/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/02/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/15/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/14/1996', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/14/2005', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/30/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/10/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/13/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/25/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/18/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/01/1995', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/10/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/12/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/08/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/30/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/04/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/15/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/15/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/19/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/27/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/24/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/25/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/22/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/29/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/11/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/06/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/11/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/26/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/03/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/15/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/20/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/25/1996', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/06/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/12/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/26/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/21/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/23/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/05/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/09/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/21/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/15/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/09/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/22/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/07/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/11/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/14/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/14/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/16/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/12/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/15/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/31/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/22/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/27/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/28/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/02/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/12/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/13/1986', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/19/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/04/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/01/1994', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/22/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/15/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/10/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/10/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/23/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/10/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/30/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/21/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/28/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/20/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/06/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/19/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/04/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/01/1993', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/12/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/15/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/13/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/18/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/21/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/17/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/20/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/01/1994', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/30/1966', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/30/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/17/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/03/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/29/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/16/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/12/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/24/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/13/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/14/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/18/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/22/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/01/1994', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/03/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/23/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/05/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/23/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/13/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/25/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/20/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/12/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/29/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/04/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/15/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/01/1993', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/30/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/22/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/27/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/09/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/16/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/29/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/16/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/21/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/07/1986', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/11/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/21/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/17/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/16/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/05/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/12/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/12/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/04/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/21/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/09/1998', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/20/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/27/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/18/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/24/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/14/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/22/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/14/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/01/1996', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/01/1994', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/09/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/24/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/04/1015', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('02/08/1016', 'DATETIME', 'Complaint Date', 'INVALID', 2)
('06/29/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/23/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/16/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/30/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/11/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/27/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/13/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/10/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/14/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/11/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/10/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/26/2005', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/22/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/16/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/21/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/17/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/25/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/01/1992', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/13/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/03/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/28/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/16/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/13/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/25/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/06/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/21/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/04/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/25/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/17/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/03/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/01/1991', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/14/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/31/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/22/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/24/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/08/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/19/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/23/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/23/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/05/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/22/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/01/1994', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/09/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/07/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/16/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/23/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/25/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/10/1988', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/07/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/28/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/14/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/31/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/30/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/08/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/26/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/11/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/03/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/21/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/09/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/08/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/01/1996', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/11/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/29/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/25/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/19/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/24/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/11/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/11/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/28/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/01/1994', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/22/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/19/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/30/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/01/1997', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/29/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/13/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/24/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/12/1966', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/20/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/10/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/04/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/19/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/25/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('08/01/1985', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/28/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/01/1990', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/09/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/20/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/17/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/08/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/27/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/23/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/13/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/05/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('12/01/1989', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/21/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('02/09/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('04/22/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/20/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/22/2003', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/28/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/16/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/23/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/21/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/18/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/25/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('11/06/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('07/12/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/04/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('10/19/2002', 'DATETIME', 'Complaint Date', 'VALID', 2)
('09/12/2001', 'DATETIME', 'Complaint Date', 'VALID', 2)
('01/09/1999', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/19/2005', 'DATETIME', 'Complaint Date', 'VALID', 2)
('05/23/2004', 'DATETIME', 'Complaint Date', 'VALID', 2)
('03/07/2000', 'DATETIME', 'Complaint Date', 'VALID', 2)
('06/22/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('08/27/2000', 'DATETIME', 'Complaint Date', 'VALID', 3)
('10/01/1996', 'DATETIME', 'Complaint Date', 'VALID', 3)
('11/03/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('05/08/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('08/02/2000', 'DATETIME', 'Complaint Date', 'VALID', 3)
('01/30/2003', 'DATETIME', 'Complaint Date', 'VALID', 3)
('11/20/2002', 'DATETIME', 'Complaint Date', 'VALID', 3)
('11/08/2002', 'DATETIME', 'Complaint Date', 'VALID', 3)
('11/19/2003', 'DATETIME', 'Complaint Date', 'VALID', 3)
('04/18/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('05/09/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('05/30/2003', 'DATETIME', 'Complaint Date', 'VALID', 3)
('08/07/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('12/18/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('02/10/2003', 'DATETIME', 'Complaint Date', 'VALID', 3)
('05/10/2003', 'DATETIME', 'Complaint Date', 'VALID', 3)
('11/22/2002', 'DATETIME', 'Complaint Date', 'VALID', 3)
('09/21/2002', 'DATETIME', 'Complaint Date', 'VALID', 3)
('09/10/2001', 'DATETIME', 'Complaint Date', 'VALID', 3)
('01/01/1974', 'DATETIME', 'Complaint Date', 'VALID', 3)
('01/16/2003', 'DATETIME', 'Complaint Date', 'VALID', 3)
('07/09/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('11/30/2002', 'DATETIME', 'Complaint Date', 'VALID', 3)
('03/27/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('01/30/1990', 'DATETIME', 'Complaint Date', 'VALID', 3)
('03/24/2000', 'DATETIME', 'Complaint Date', 'VALID', 3)
('10/31/2002', 'DATETIME', 'Complaint Date', 'VALID', 3)
('02/01/1996', 'DATETIME', 'Complaint Date', 'VALID', 3)
('07/18/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('10/12/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('05/25/2000', 'DATETIME', 'Complaint Date', 'VALID', 3)
('10/18/2000', 'DATETIME', 'Complaint Date', 'VALID', 3)
('01/21/2000', 'DATETIME', 'Complaint Date', 'VALID', 3)
('02/08/2002', 'DATETIME', 'Complaint Date', 'VALID', 3)
('08/31/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('04/22/2003', 'DATETIME', 'Complaint Date', 'VALID', 3)
('09/27/2000', 'DATETIME', 'Complaint Date', 'VALID', 3)
('07/30/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('07/31/2002', 'DATETIME', 'Complaint Date', 'VALID', 3)
('11/10/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('04/20/2000', 'DATETIME', 'Complaint Date', 'VALID', 3)
('12/18/2003', 'DATETIME', 'Complaint Date', 'VALID', 3)
('08/15/2000', 'DATETIME', 'Complaint Date', 'VALID', 3)
('07/19/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('09/21/2001', 'DATETIME', 'Complaint Date', 'VALID', 3)
('08/11/2002', 'DATETIME', 'Complaint Date', 'VALID', 3)
('10/13/2000', 'DATETIME', 'Complaint Date', 'VALID', 3)
('04/12/2000', 'DATETIME', 'Complaint Date', 'VALID', 3)
('02/06/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
('01/28/2004', 'DATETIME', 'Complaint Date', 'VALID', 3)
